,junction_id,junction_type,x,y,z,isRoundabout,connections,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_connections,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
1097,cluster_2434148845_2755653206_2755653208_316271356,traffic_light,18339.71,26448.54,,False,"[[['-27773920#1', '27773920#1', 'cluster_2434148845_2755653206_2755653208_316271356', 't', 'o']], [['-27773920#1', '27773920#1', 'cluster_2434148845_2755653206_2755653208_316271356', 't', 'o']], [['-4696686#1', '4696686#0', 'cluster_2434148845_2755653206_2755653208_316271356', 't', 'o']], [['-4696686#1', '4696686#0', 'cluster_2434148845_2755653206_2755653208_316271356', 't', 'o']], [['-26459583#3', '26459583#2', 'cluster_2434148845_2755653206_2755653208_316271356', 't', 'o']]]",13.89,0.0,204.032,58.8751809849,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.0,5,,0,0,0,0,,0,0,6,1,4,1
1098,cluster_245564835_359696,traffic_light,13392.34,11947.25,,False,"[[['217129663', '-217129663', 'cluster_245564835_359696', 't', 'o']], [['-22822132#2', '22822132#0', 'cluster_245564835_359696', 't', 'o']], [['170040383', '8196047#0', 'cluster_245564835_359696', 'l', 'o']], [['170040383', '8196047#0', 'cluster_245564835_359696', 'l', 'o']]]",13.89,0.0,139.61,67.7708466083,"['highway.secondary', 'highway.unclassified', 'highway.secondary', 'highway.secondary']",6.5,4,,0,0,0,0,,0,0,3,1,4,1
1099,cluster_246649196_25984804_25984840,traffic_light,15206.22,16038.12,,False,"[[['25478916#0', '111465051#0', 'GS_25984803', 's', 'o'], ['111465051#0', '9533192#0', 'GS_cluster_246649196_25984804_25984840', 't', 'o']], [['25478916#0', '111465051#0', 'GS_25984803', 's', 'o'], ['111465051#0', '9533192#0', 'GS_cluster_246649196_25984804_25984840', 't', 'o']], [['28329484#1', '111465050#0', 'GS_cluster_1677325208_313583_397140_474325_474326', 'l', 'o'], ['111465050#0', '171952943#0', 'GS_cluster_246649196_25984804_25984840', 't', 'o']], [['28329484#1', '111465050#0', 'GS_cluster_1677325208_313583_397140_474325_474326', 'l', 'o'], ['111465050#0', '171952943#0', 'GS_cluster_246649196_25984804_25984840', 't', 'o']], [['24393471#0', '155329357#0', 'GS_cluster_1239333746_246649195_264747751_476194', 's', 'o'], ['155329357#0', '135556221', 'GS_cluster_246649196_25984804_25984840', 't', 'o']], [['24393471#0', '155329357#0', 'GS_cluster_1239333746_246649195_264747751_476194', 's', 'o'], ['155329357#0', '135556221', 'GS_cluster_246649196_25984804_25984840', 't', 'o']]]",13.89,0.0,186.593333333,90.3229591829,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.33333333333,6,,0,0,0,0,,0,0,8,1,20,1
1100,cluster_248728692_29643516_7779471,traffic_light,16914.77,27187.92,,False,"[[['318361002#0', '4674843#0', 'GS_cluster_248728692_29643516_7779471', 't', 'o']], [['318361002#0', '4674843#0', 'GS_cluster_248728692_29643516_7779471', 't', 'o']], [['318361002#0', '4674843#0', 'GS_cluster_248728692_29643516_7779471', 't', 'o']], [['49164854#0', '175815866#1', 'GS_cluster_248728692_29643516_7779471', 'l', 'o']], [['49164854#0', '175815866#1', 'GS_cluster_248728692_29643516_7779471', 'l', 'o']], [['208633754#0', '208633753', 'GS_cluster_248728692_29643516_7779471', 't', 'o']], [['208633754#0', '208633753', 'GS_cluster_248728692_29643516_7779471', 't', 'o']], [['208633754#0', '208633753', 'GS_cluster_248728692_29643516_7779471', 't', 'o']]]",19.44,0.0,93.89,70.9767185421,"['highway.trunk', 'highway.trunk', 'highway.trunk', 'highway.motorway_link', 'highway.motorway_link', 'highway.primary', 'highway.primary', 'highway.primary']",10.5,8,,0,0,0,0,,0,0,5,3,23,1
1101,cluster_248743287_30336641,traffic_light,9881.58,31095.93,,False,"[[['-27002505#0', '27002505#0', 'cluster_248743287_30336641', 't', 'o']], [['-27002505#0', '27002505#0', 'cluster_248743287_30336641', 't', 'o']], [['15691687#2', '-15691687#5', 'cluster_248743287_30336641', 't', 'o']], [['15691687#2', '-15691687#5', 'cluster_248743287_30336641', 't', 'o']], [['23051382', '23051381', 'cluster_248743287_30336641', 't', 'o']]]",12.778,2.224,139.918,46.9622633185,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary']",6.8,5,,0,0,0,0,,0,0,4,9,26,1
1102,cluster_248770759_749988614,traffic_light,20148.98,12341.43,,False,"[[['60308900#3', '60308899#0', 'cluster_248770759_749988614', 't', 'o']], [['323472768#10', '-323472768#10', 'cluster_248770759_749988614', 't', 'o']], [['323472768#10', '-323472768#10', 'cluster_248770759_749988614', 't', 'o']], [['-323472768#12', '323472768#12', 'cluster_248770759_749988614', 't', 'o']], [['-323472768#12', '323472768#12', 'cluster_248770759_749988614', 't', 'o']]]",13.89,0.0,27.114,4.10960144053,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,2,21,1
1103,cluster_2493829750_2591135532_29384520,traffic_light,28434.61,16050.36,,False,"[[['241792750#1', '241963002#1', 'cluster_2493829750_2591135532_29384520', 's', 'o']], [['241792750#1', '241963002#1', 'cluster_2493829750_2591135532_29384520', 's', 'o']], [['-246225825#3', '-246225825#1', 'cluster_2493829750_2591135532_29384520', 's', 'o']], [['-246225825#3', '-246225825#1', 'cluster_2493829750_2591135532_29384520', 's', 'o']], [['246225825#1', '-246225825#1', 'cluster_2493829750_2591135532_29384520', 't', 'o']], [['246225825#1', '-246225825#1', 'cluster_2493829750_2591135532_29384520', 't', 'o']]]",12.0366666667,2.6210091356,77.2066666667,33.2371642727,"['highway.residential', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.0,6,,0,0,0,0,,0,0,2,0,6,1
1104,cluster_249584686_280597250_3223248263_3223248264_398797126_455931368_75067973,traffic_light,15390.74,12648.38,,False,"[[['132408326#2', '132408325#2', 'cluster_249584686_280597250_3223248263_3223248264_398797126_455931368_75067973', 't', 'o']], [['303241378#0', '303241385#1', 'cluster_249584686_280597250_3223248263_3223248264_398797126_455931368_75067973', 't', 'o']], [['303241378#0', '303241385#1', 'cluster_249584686_280597250_3223248263_3223248264_398797126_455931368_75067973', 't', 'o']], [['303241371#0', '303241382#1', 'cluster_249584686_280597250_3223248263_3223248264_398797126_455931368_75067973', 't', 'o']], [['303241371#0', '303241382#1', 'cluster_249584686_280597250_3223248263_3223248264_398797126_455931368_75067973', 't', 'o']]]",13.89,0.0,145.962,45.031431423,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.4,5,,0,0,0,0,,0,0,2,2,23,1
1105,cluster_249752469_250633240_252603286_486337191_486337194,traffic_light,4656.0,21681.94,,False,"[[['29210064#5', '-29210064#5', 'cluster_249752469_250633240_252603286_486337191_486337194', 't', 'o']], [['29210064#5', '-29210064#5', 'cluster_249752469_250633240_252603286_486337191_486337194', 't', 'o']], [['-204570619', '204570619', 'cluster_249752469_250633240_252603286_486337191_486337194', 't', 'o']], [['-204570619', '204570619', 'cluster_249752469_250633240_252603286_486337191_486337194', 't', 'o']], [['-23594610#1', '23594610#1', 'cluster_249752469_250633240_252603286_486337191_486337194', 't', 'o']]]",18.33,2.22,214.63,235.17351339,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary']",6.8,5,,0,0,0,0,,0,0,4,5,4,1
1106,cluster_2501469259_2501469261_457090032_457090037_96147831,traffic_light,22340.84,8669.67,,False,"[[['38587237', '183488682#1', '270127426', 'r', 'o'], ['183488682#1', '-183488682#4', 'cluster_2501469259_2501469261_457090032_457090037_96147831', 't', 'o']], [['38587237', '183488682#1', '270127426', 'r', 'o'], ['183488682#1', '-183488682#4', 'cluster_2501469259_2501469261_457090032_457090037_96147831', 't', 'o']], [['-334700588#7', '334700588#0', 'cluster_2501469259_2501469261_457090032_457090037_96147831', 't', 'o']], [['-334700589', '334700589', 'cluster_2501469259_2501469261_457090032_457090037_96147831', 't', 'o']], [['-334700589', '334700589', 'cluster_2501469259_2501469261_457090032_457090037_96147831', 't', 'o']]]",13.89,0.0,188.58,130.919973572,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,1,9,1
1107,cluster_250584548_250584549_250584552,traffic_light,5814.84,19218.05,,False,"[[['-364401100#2', '54564275', 'cluster_250584548_250584549_250584552', 't', 'o']], [['-364401100#2', '54564275', 'cluster_250584548_250584549_250584552', 't', 'o']], [['326743852', '-326743852', 'cluster_250584548_250584549_250584552', 't', 'o']], [['326743852', '-326743852', 'cluster_250584548_250584549_250584552', 't', 'o']], [['326743852', '-326743852', 'cluster_250584548_250584549_250584552', 't', 'o']], [['-23175269', '23175269', 'cluster_250584548_250584549_250584552', 't', 'o']], [['-23175269', '23175269', 'cluster_250584548_250584549_250584552', 't', 'o']]]",21.8228571429,3.76762795511,337.961428571,353.310302079,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.42857142857,7,,0,0,0,0,,0,0,8,5,6,1
1108,cluster_251437023_2619056907,traffic_light,5276.88,14320.99,,False,"[[['256226564#0', '23238585#0', 'cluster_251437023_2619056907', 't', 'o']], [['99714977#4', '196122462#0', 'cluster_251437023_2619056907', 's', 'o']], [['99714977#4', '196122462#0', 'cluster_251437023_2619056907', 's', 'o']]]",13.89,0.0,124.706666667,66.5151778836,"['highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,4,1,4,1
1109,cluster_253725236_259155738,traffic_light,16607.82,23866.79,,False,"[[['-35006930#0', '276021694', 'cluster_253725236_259155738', 't', 'o']], [['49785871', '23909526#0', 'cluster_259155953_259156033_259156034_442544', 'l', 'o'], ['23909526#0', '276004744#0', 'cluster_253725236_259155738', 't', 'o']], [['276021693#0', '23909434#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o'], ['23909434#0', '276021693#0', 'cluster_253725236_259155738', 't', 'o']], [['276021693#0', '23909434#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o'], ['23909434#0', '276021693#0', 'cluster_253725236_259155738', 't', 'o']]]",13.89,0.0,290.21,162.006301266,"['highway.tertiary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.5,4,,0,0,0,0,,0,0,4,1,4,1
1110,cluster_253725399_259155033_259155073_259155083_259155085_259155086,traffic_light,16576.9,23989.63,,False,"[[['120300005#0', '-121020451', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['23909526#0', '276021693#0', 'cluster_253725236_259155738', 's', 'o'], ['276021693#0', '23909434#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['23909526#0', '276021693#0', 'cluster_253725236_259155738', 's', 'o'], ['276021693#0', '23909434#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['208322028#0', '208322022#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['208322028#0', '208322022#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['208322028#0', '208322022#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['175816975', '23427159#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['175816975', '23427159#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']], [['175816975', '23427159#0', 'cluster_253725399_259155033_259155073_259155083_259155085_259155086', 't', 'o']]]",13.89,0.0,81.07,27.7774248866,"['highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.22222222222,9,,0,0,0,0,,0,0,14,2,21,1
1111,cluster_253727751_259155795,traffic_light,16471.06,23717.87,,False,"[[['245700305#0', '304157818', 'cluster_253727751_259155795', 't', 'o']], [['245700305#0', '304157818', 'cluster_253727751_259155795', 't', 'o']], [['245700305#0', '304157818', 'cluster_253727751_259155795', 't', 'o']], [['-304157826#4', '304157826#0', 'cluster_253727751_259155795', 't', 'o']], [['23909503', '227223961#0', 'cluster_253727751_259155795', 't', 'o']], [['23909503', '227223961#0', 'cluster_253727751_259155795', 't', 'o']]]",15.28,1.39,238.426666667,78.1785466452,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.primary', 'highway.primary']",8.5,6,,0,0,0,0,,0,0,10,5,21,1
1112,cluster_2545148972_2545148979_621857602_621865067,traffic_light,17995.8,15628.35,,False,"[[['48995212#0', '205988341#0', 'cluster_2545148972_2545148979_621857602_621865067', 'l', 'o']], [['48995679#0', '205988343#0', 'cluster_2545148972_2545148979_621857602_621865067', 't', 'o']], [['48995679#0', '205988343#0', 'cluster_2545148972_2545148979_621857602_621865067', 't', 'o']], [['132530725#1', '53505582#1', 'cluster_2545148972_2545148979_621857602_621865067', 't', 'o']], [['132530725#1', '53505582#1', 'cluster_2545148972_2545148979_621857602_621865067', 't', 'o']], [['247632754#0', '205988341#0', 'cluster_2545148972_2545148979_621857602_621865067', 't', 'o']], [['247632754#0', '205988341#0', 'cluster_2545148972_2545148979_621857602_621865067', 't', 'o']]]",13.89,0.0,37.4314285714,11.5215306877,"['highway.unclassified', 'highway.unclassified', 'highway.unclassified', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",7.28571428571,7,,0,0,0,0,,0,0,5,2,4,1
1113,cluster_2546740483_29839168,traffic_light,18664.08,18599.55,,False,"[[['-44006841', '146505393#1', 'cluster_2546740483_29839168', 't', 'o']], [['-44006841', '146505393#1', 'cluster_2546740483_29839168', 't', 'o']], [['247812668', '4694195#0', 'cluster_2546740483_29839168', 't', 'o']], [['247812668', '4694195#0', 'cluster_2546740483_29839168', 't', 'o']], [['44006844#1', '-31428865#1', 'cluster_2546740483_29839168', 't', 'o']], [['44006844#1', '-31428865#1', 'cluster_2546740483_29839168', 't', 'o']]]",13.89,0.0,99.36,58.0354839732,"['highway.secondary', 'highway.secondary', 'highway.unclassified', 'highway.unclassified', 'highway.secondary', 'highway.secondary']",6.33333333333,6,,0,0,0,0,,0,0,3,2,9,1
1114,cluster_254927844_256281846,traffic_light,14075.95,15210.88,,False,"[[['6187381#1', '6187381#3', 'GS_cluster_256281546_280952852', 's', 'o'], ['6187381#3', '144886432#0', 'cluster_254927844_256281846', 't', 'o']], [['6187381#1', '6187381#3', 'GS_cluster_256281546_280952852', 's', 'o'], ['6187381#3', '144886432#0', 'cluster_254927844_256281846', 't', 'o']], [['6187381#1', '6187381#3', 'GS_cluster_256281546_280952852', 's', 'o'], ['6187381#3', '144886432#0', 'cluster_254927844_256281846', 't', 'o']], [['144886433#1', '144886432#0', 'cluster_254927844_256281846', 's', 'o']], [['144886433#1', '144886432#0', 'cluster_254927844_256281846', 's', 'o']], [['144886433#1', '144886432#0', 'cluster_254927844_256281846', 's', 'o']], [['23543192#0', '144886432#0', 'cluster_254927844_256281846', 'l', 'o']]]",13.89,0.0,111.634285714,9.08539622085,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.28571428571,7,,0,0,0,0,,0,0,6,2,20,1
1115,cluster_255116435_352663815_357325635,traffic_light,14331.31,14477.17,,False,"[[['156976899', '168991647#1', 'GS_cluster_255116435_352663815_357325635', 's', 'o']], [['156976899', '168991647#1', 'GS_cluster_255116435_352663815_357325635', 's', 'o']], [['156976899', '168991647#1', 'GS_cluster_255116435_352663815_357325635', 's', 'o']], [['155570078#0', '168991647#1', 'GS_cluster_255116435_352663815_357325635', 'l', 'o']], [['155570078#0', '168991647#1', 'GS_cluster_255116435_352663815_357325635', 'l', 'o']], [['155570085#0', '168991647#1', 'GS_cluster_255116435_352663815_357325635', 's', 'o']]]",13.89,0.0,26.2983333333,3.74985073777,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.16666666667,6,,0,0,0,0,,0,0,6,2,9,1
1116,cluster_255227688_920262352,traffic_light,13661.59,13985.46,,False,"[[['33444803', '39606301', 'GS_cluster_255227688_920262352', 't', 'o']], [['33444803', '39606301', 'GS_cluster_255227688_920262352', 't', 'o']], [['33444803', '39606301', 'GS_cluster_255227688_920262352', 't', 'o']], [['23566862#0', '39606300', 'GS_cluster_255227688_920262352', 'l', 'o']], [['23566862#0', '39606300', 'GS_cluster_255227688_920262352', 'l', 'o']], [['4400322#0', '39606301', 'GS_cluster_255227688_920262352', 's', 'o']], [['4400322#0', '39606301', 'GS_cluster_255227688_920262352', 's', 'o']], [['4400322#0', '39606301', 'GS_cluster_255227688_920262352', 's', 'o']]]",13.89,0.0,103.0,21.6538374197,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.75,8,,0,0,0,0,,0,0,6,2,9,1
1117,cluster_2553916339_359839_359842,traffic_light,14371.7,12246.62,,False,"[[['170040390#0', '170040390#6', 'cluster_2553916339_359839_359842', 's', 'o']], [['170040390#0', '170040390#6', 'cluster_2553916339_359839_359842', 's', 'o']]]",13.89,0.0,259.43,0.0,"['highway.secondary', 'highway.secondary']",7.0,2,,0,0,0,0,,0,0,3,2,6,1
1118,cluster_256262021_32996011,traffic_light,13874.89,16386.58,,False,"[[['297011911', '297011929#1', 'cluster_256262021_32996011', 't', 'o']], [['297011911', '297011929#1', 'cluster_256262021_32996011', 't', 'o']], [['297011911', '297011929#1', 'cluster_256262021_32996011', 't', 'o']], [['297011916', '297011921#0', 'cluster_256262021_32996011', 't', 'o']], [['297011916', '297011921#0', 'cluster_256262021_32996011', 't', 'o']]]",13.89,0.0,50.89,2.32701525564,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,5,,0,0,0,0,,0,0,5,2,15,1
1119,cluster_256281546_280952852,traffic_light,14097.31,15307.32,,False,"[[['6187381#1', '186461131#0', 'GS_cluster_256281546_280952852', 't', 'o']], [['6187381#1', '186461131#0', 'GS_cluster_256281546_280952852', 't', 'o']], [['6187381#1', '186461131#0', 'GS_cluster_256281546_280952852', 't', 'o']], [['23654740#0', '6187381#3', 'GS_cluster_256281546_280952852', 'l', 'o']], [['6187381#3', '144886432#0', 'cluster_254927844_256281846', 't', 'o'], ['144886432#0', '186461131#0', 'GS_cluster_256281546_280952852', 's', 'o']], [['6187381#3', '144886432#0', 'cluster_254927844_256281846', 't', 'o'], ['144886432#0', '186461131#0', 'GS_cluster_256281546_280952852', 's', 'o']], [['6187381#3', '144886432#0', 'cluster_254927844_256281846', 't', 'o'], ['144886432#0', '186461131#0', 'GS_cluster_256281546_280952852', 's', 'o']]]",13.0957142857,1.94559470998,77.8528571429,24.3047271794,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,,0,0,0,0,,0,0,6,2,15,1
1120,cluster_25630547_32950326,traffic_light,12733.62,14166.69,,False,"[[['31691107', '185767958#1', 'GS_286525444', 's', 'o'], ['185767958#1', '313981600#0', 'cluster_25630547_32950326', 't', 'o']], [['31691107', '185767958#1', 'GS_286525444', 's', 'o'], ['185767958#1', '313981600#0', 'cluster_25630547_32950326', 't', 'o']], [['313981596', '36454807', 'cluster_25630547_32950326', 't', 'o']], [['313981596', '36454807', 'cluster_25630547_32950326', 't', 'o']], [['313981596', '36454807', 'cluster_25630547_32950326', 't', 'o']]]",13.89,0.0,112.988,55.0253375819,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,5,,0,0,0,0,,0,0,5,2,6,1
1121,cluster_25630718_376489851,traffic_light,13508.06,14290.78,,False,"[[['-29214406', '166155712#0', 'GS_cluster_25630718_376489851', 't', 'o']], [['23567657#0', '-23567657#1', 'GS_cluster_25630718_376489851', 't', 'o']]]",13.89,0.0,109.74,69.62,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,0,23,1
1122,cluster_256548162_267740037,traffic_light,3849.3,10248.48,,False,"[[['25365812#6', '57386607#0', 'cluster_256548162_267740037', 't', 'o']], [['25365812#6', '57386607#0', 'cluster_256548162_267740037', 't', 'o']], [['-25357276#1', '57386609#0', 'cluster_256548162_267740037', 't', 'o']], [['25365813#0', '57386608#0', 'cluster_256548162_267740037', 't', 'o']], [['25365813#0', '57386608#0', 'cluster_256548162_267740037', 't', 'o']], [['51751508#0', '-51751508#2', 'cluster_256548162_267740037', 't', 'o']]]",15.74,2.61629509039,592.341666667,358.715768607,"['highway.primary', 'highway.primary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.tertiary']",8.0,6,,0,0,0,0,,0,0,10,5,6,1
1123,cluster_256613347_556276762,traffic_light,4967.0,32478.07,,False,"[[['26164634#5', '-26164634#15', 'GS_cluster_256613347_556276762', 't', 'o']], [['143926698#0', '43839661#0', 'GS_cluster_256613347_556276762', 't', 'o']], [['-57980159#3', '57980159#0', 'GS_cluster_256613347_556276762', 't', 'o']], [['57980166#5', '41955956#0', 'GS_cluster_256613347_556276762', 't', 'o']]]",11.11,2.78,193.27,85.2703087247,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,9,27,1
1124,cluster_256912899_264874581,traffic_light,6579.17,26433.73,,False,"[[['-165760075#5', '165760075#0', 'GS_cluster_256912899_264874581', 't', 'o']], [['-23724928#1', '23724928#0', 'GS_cluster_256912899_264874581', 't', 'o']], [['24388157#3', '-24388157#6', 'GS_cluster_256912899_264874581', 't', 'o']], [['23724773#0', '-23724773#4', 'GS_cluster_256912899_264874581', 't', 'o']]]",12.5,2.40755062252,340.965,120.976587508,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,5,6,1
1125,cluster_257744039_257744040,traffic_light,9384.41,23360.08,,False,"[[['-38148145#5', '38148145#0', 'GS_cluster_257744039_257744040', 't', 'o']], [['-38148145#5', '38148145#0', 'GS_cluster_257744039_257744040', 't', 'o']], [['29205039#3', '160606780#0', 'GS_cluster_257744039_257744040', 't', 'o']], [['29205039#3', '160606780#0', 'GS_cluster_257744039_257744040', 't', 'o']], [['160606776#1', '-160606776#2', 'GS_cluster_257744039_257744040', 't', 'o']], [['23856828#0', '29205040#0', 'GS_cluster_105415971_256873753', 'l', 'o'], ['29205040#0', '160620552#0', 'GS_cluster_257744039_257744040', 't', 'o']], [['23856828#0', '29205040#0', 'GS_cluster_105415971_256873753', 'l', 'o'], ['29205040#0', '160620552#0', 'GS_cluster_257744039_257744040', 't', 'o']]]",13.89,0.0,276.552857143,91.8989912449,"['highway.unclassified', 'highway.unclassified', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",5.71428571429,7,,0,0,0,0,,0,0,7,1,4,1
1126,cluster_258337738_258337739,traffic_light,16942.57,20693.74,,False,"[[['-23950671', '-23950665#2', 'cluster_258337738_258337739', 't', 'o']], [['245700260', '203110164', 'cluster_258337738_258337739', 't', 'o']], [['245700260', '203110164', 'cluster_258337738_258337739', 't', 'o']], [['245700260', '203110164', 'cluster_258337738_258337739', 't', 'o']], [['35954406#10', '-35954406#11', 'cluster_258337738_258337739', 't', 'o']], [['245700278', '42473611', 'cluster_258337738_258337739', 't', 'o']], [['245700278', '42473611', 'cluster_258337738_258337739', 't', 'o']], [['245700278', '42473611', 'cluster_258337738_258337739', 't', 'o']], [['245700278', '42473611', 'cluster_258337738_258337739', 't', 'o']]]",17.5888888889,3.70277806952,166.867777778,94.6708752325,"['highway.unclassified', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.unclassified', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.11111111111,9,,0,0,0,0,,0,0,5,5,9,1
1127,cluster_259083791_585624,traffic_light,14481.79,15799.46,,False,"[[['161704952#6', '56700147#0', 'cluster_259083791_585624', 't', 'o']], [['161704952#6', '56700147#0', 'cluster_259083791_585624', 't', 'o']], [['161704952#6', '56700147#0', 'cluster_259083791_585624', 't', 'o']], [['27488677', '-27488677', 'cluster_259083791_585624', 't', 'o']], [['56700148#0', '31737615#0', 'cluster_259083791_585624', 't', 'o']], [['56700148#0', '31737615#0', 'cluster_259083791_585624', 't', 'o']], [['56700148#0', '31737615#0', 'cluster_259083791_585624', 't', 'o']], [['56700148#0', '31737615#0', 'cluster_259083791_585624', 't', 'o']], [['-27488733', '27488733', 'cluster_259083791_585624', 't', 'o']]]",16.9711111111,4.61886817412,114.048888889,79.8809920993,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",7.88888888889,9,,0,0,0,0,,0,0,6,3,6,1
1128,cluster_25912104_25912382,traffic_light,11519.51,24483.5,,False,"[[['4291873#0', '23787695#0', 'GS_cluster_25912104_25912382', 't', 'o']], [['4291873#0', '23787695#0', 'GS_cluster_25912104_25912382', 't', 'o']], [['59299239#0', '23787696', 'GS_cluster_25912104_25912382', 'l', 'o']], [['232039423', '23787695#0', 'GS_cluster_25912104_25912382', 's', 'o']], [['232039423', '23787695#0', 'GS_cluster_25912104_25912382', 's', 'o']]]",13.89,0.0,169.7,110.287370446,"['highway.tertiary', 'highway.tertiary', 'highway.trunk', 'highway.tertiary', 'highway.tertiary']",7.0,5,,0,0,0,0,,0,0,7,1,20,1
1129,cluster_259155948_259156024_442545,traffic_light,16523.8,23374.99,,False,"[[['49785871', '275608594#0', 'cluster_259155953_259156033_259156034_442544', 't', 'o'], ['275608594#0', '49785871', 'cluster_259155948_259156024_442545', 't', 'o']], [['49785871', '275608594#0', 'cluster_259155953_259156033_259156034_442544', 't', 'o'], ['275608594#0', '49785871', 'cluster_259155948_259156024_442545', 't', 'o']], [['313716547#2', '49165474#0', 'cluster_259155948_259156024_442545', 't', 'o']], [['313716547#2', '49165474#0', 'cluster_259155948_259156024_442545', 't', 'o']], [['245700305#0', '304157818', 'cluster_253727751_259155795', 't', 'o'], ['304157818', '4663704', 'cluster_259155948_259156024_442545', 't', 'o']], [['245700305#0', '304157818', 'cluster_253727751_259155795', 't', 'o'], ['304157818', '4663704', 'cluster_259155948_259156024_442545', 't', 'o']]]",14.8166666667,1.3105045678,331.613333333,139.49456676,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,6,,0,0,0,0,,0,0,5,5,16,1
